invoice_number,invoice_date,invoice_month,due_date,net_terms,payment_due_days,currency,vendor_id,vendor_name,vendor_address,vendor_email,tax_id,vendor_category,buyer_company,buyer_address,num_line_items,subtotal,tax_rate,tax_amount,amount_due,payment_received_date,is_late,epsilon
INV-2024-0200,2024-10-09,10,2024-10-10,Net 1,1,USD,V025,Acme Supplies Group,"7676 Innovation Rd, Dallas, OH 77641",billing@acme-supplies.com,LM-5848287,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,45944.79,9.0,4135.03,672068.57,2024-10-29,1,0.1
INV-2024-0192,2021-01-01,1,2021-01-02,Net 1,1,USD,V051,Summit Cloud Inc,"8534 Innovation Rd, San Francisco, FL 19111",billing@summit-cloud.com,FB-8643603,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,35116.11,8.0,2809.29,70297.22,2021-01-09,1,0.1
INV-2022-0036,2025-12-31,12,2026-01-01,Net 1,1,USD,V078,Beacon Legal LLC,"1581 Tech Park Way, Houston, TX 91974",billing@beacon-legal.com,RG-8449607,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,15585.18,9.0,1402.67,1.0,2026-01-01,0,0.1
INV-2022-0221,2023-04-24,4,2023-04-25,Net 1,1,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,6072.73,8.5,516.18,1.0,2023-05-31,1,0.1
INV-2024-0133,2021-01-01,1,2021-04-01,Net 90,90,USD,V040,Elite Tech Co,"6369 Tech Park Way, Atlanta, GA 90719",billing@elite-tech.com,KV-2072647,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,1114.0,8.0,89.12,959154.52,2021-04-12,1,0.1
INV-2023-0064,2025-12-31,12,2026-03-31,Net 90,90,USD,V053,Pinnacle Labs LLC,"946 Innovation Rd, Seattle, NY 98236",billing@pinnacle-labs.com,LE-1064323,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,15346.0,8.5,1304.41,1.0,2026-03-31,0,0.1
INV-2022-0034,2024-07-26,7,2024-10-24,Net 90,90,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,43924.46,8.25,3623.77,1.0,2024-10-24,0,0.1
INV-2024-0188,2021-01-01,1,2021-04-01,Net 90,90,USD,V041,Titan Tech Group,"8572 Tech Park Way, Austin, CA 38732",billing@titan-tech.com,ZS-8757202,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",25,12355.75,6.25,772.23,1.0,2021-04-13,1,0.1
INV-2024-0053,2025-12-31,12,2026-01-01,Net 1,1,USD,V035,Pioneer Parts Co,"816 Market St, Dallas, TX 55543",billing@pioneer-parts.com,BH-9896761,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,42856.96,9.0,3857.13,1.0,2026-01-01,0,0.1
INV-2024-0189,2025-12-31,12,2026-03-31,Net 90,90,USD,V048,Pacific Tech Co,"9461 Market St, New York, CA 22910",billing@pacific-tech.com,HH-9469872,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,30149.44,6.25,1884.34,1.0,2026-03-31,0,0.1
INV-2023-0173,2021-01-01,1,2021-04-01,Net 90,90,USD,V073,Acme Systems Group,"3672 Innovation Rd, Dallas, TX 47148",billing@acme-systems.com,KV-6786265,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,33625.41,6.25,2101.59,1.0,2021-05-03,1,0.1
INV-2024-0260,2025-12-31,12,2026-03-31,Net 90,90,USD,V065,Delta Tech Group,"2991 Industrial Dr, Austin, NY 85683",billing@delta-tech.com,DZ-8726890,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,34875.3,8.0,2790.02,234309.31,2026-03-31,0,0.1
INV-2022-0148,2021-01-01,1,2021-04-01,Net 90,90,USD,V046,Titan Freight Co,"3445 Venture Blvd, New York, NY 44674",billing@titan-freight.com,OY-3319049,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",21,30295.21,7.0,2120.66,1.0,2021-04-23,1,0.1
INV-2022-0216,2021-01-01,1,2021-01-02,Net 1,1,USD,V021,Swift Ventures LLC,"9509 Enterprise Ave, San Francisco, OH 36962",billing@swift-ventures.com,HP-7243669,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,29789.01,8.25,2457.59,1.0,2021-01-02,0,0.1
INV-2022-0241,2021-01-01,1,2021-01-02,Net 1,1,USD,V055,Beacon Security Co,"2126 Tech Park Way, Dallas, OH 69383",billing@beacon-security.com,JE-4757974,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,19533.31,8.25,1611.5,1.0,2021-01-02,0,0.1
INV-2022-0082,2021-01-01,1,2021-04-01,Net 90,90,USD,V066,Global Marketing Co,"5879 Venture Blvd, Chicago, OH 22999",billing@global-marketing.com,WO-9464685,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,23908.41,6.25,1494.28,1264708.1,2021-04-01,0,0.1
INV-2023-0237,2025-12-31,12,2026-01-01,Net 1,1,USD,V087,Bright Energy LLC,"5575 Trade Center Dr, New York, CA 49952",billing@bright-energy.com,EY-6888997,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,44628.26,7.0,3123.98,569405.62,2026-01-13,1,0.1
INV-2024-0261,2021-01-01,1,2021-04-01,Net 90,90,USD,V006,Apex Solutions Co,"2241 Market St, San Francisco, AZ 45247",billing@apex-solutions.com,UG-6698848,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,12323.4,7.0,862.64,227396.1,2021-04-01,0,0.1
INV-2022-0039,2021-01-01,1,2021-01-02,Net 1,1,USD,V093,Delta Labs Corp,"7201 Industrial Dr, Atlanta, AZ 11524",billing@delta-labs.com,II-7984720,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,31314.72,8.5,2661.75,569800.18,2021-01-02,0,0.1
INV-2022-0144,2023-09-07,9,2023-12-06,Net 90,90,USD,V084,Bright Medical LLC,"7183 Tech Park Way, Los Angeles, AZ 27771",billing@bright-medical.com,XQ-6499593,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,26070.35,8.5,2215.98,11704.37,2023-12-06,0,0.1
INV-2022-0228,2021-01-01,1,2021-04-01,Net 90,90,USD,V062,Vanguard Security LLC,"5667 Market St, Dallas, FL 35053",billing@vanguard-security.com,GD-7867100,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,42274.27,6.25,2642.14,35335.96,2021-04-22,1,0.1
INV-2022-0066,2025-11-16,11,2026-02-14,Net 90,90,USD,V049,Global Freight Corp,"2572 Enterprise Ave, New York, FL 64553",billing@global-freight.com,BX-2314532,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,15027.7,8.5,1277.35,570989.17,2026-02-14,0,0.1
INV-2022-0244,2025-12-31,12,2026-01-01,Net 1,1,USD,V088,Sterling Tech Group,"1722 Enterprise Ave, Seattle, OH 71396",billing@sterling-tech.com,YF-8369434,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,31044.79,8.25,2561.2,100935.31,2026-02-09,1,0.1
INV-2023-0148,2021-01-01,1,2021-01-02,Net 1,1,USD,V055,Beacon Security Co,"2126 Tech Park Way, Dallas, OH 69383",billing@beacon-security.com,JE-4757974,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,24930.56,7.5,1869.79,206827.4,2021-01-13,1,0.1
INV-2024-0067,2024-09-27,9,2024-09-28,Net 1,1,USD,V077,Pioneer Data LLC,"6745 Commerce Blvd, Houston, OH 35522",billing@pioneer-data.com,DA-6517366,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,8677.59,8.0,694.21,1413908.1,2024-09-28,0,0.1
INV-2024-0040,2024-03-22,3,2024-03-23,Net 1,1,USD,V072,Elite Supplies LLC,"8170 Industrial Dr, Houston, TX 16783",billing@elite-supplies.com,KL-1996530,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,30591.31,6.25,1911.96,611960.06,2024-03-23,0,0.1
INV-2022-0253,2025-12-31,12,2026-03-31,Net 90,90,USD,V092,Pinnacle Capital Co,"7579 Commerce Blvd, Seattle, FL 84478",billing@pinnacle-capital.com,TS-6703394,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,577.47,7.5,43.31,1.0,2026-04-30,1,0.1
INV-2023-0140,2022-05-20,5,2022-08-18,Net 90,90,USD,V047,Elite Energy Inc,"6329 Venture Blvd, Atlanta, TX 13596",billing@elite-energy.com,TY-1467010,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,30387.87,7.0,2127.15,383561.1,2022-08-22,1,0.1
INV-2022-0248,2025-12-31,12,2026-03-31,Net 90,90,USD,V094,Pioneer Supplies Inc,"160 Innovation Rd, Seattle, CO 23350",billing@pioneer-supplies.com,CC-6787749,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,18768.12,7.5,1407.61,613540.06,2026-03-31,0,0.1
INV-2022-0129,2025-12-31,12,2026-01-01,Net 1,1,USD,V040,Elite Tech Co,"6369 Tech Park Way, Atlanta, GA 90719",billing@elite-tech.com,KV-2072647,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,4014.88,7.0,281.04,311959.1,2026-01-01,0,0.1
INV-2023-0044,2021-01-01,1,2021-04-01,Net 90,90,USD,V041,Titan Tech Group,"8572 Tech Park Way, Austin, CA 38732",billing@titan-tech.com,ZS-8757202,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,33594.35,6.25,2099.65,469645.0,2021-04-01,0,0.1
INV-2023-0238,2025-12-31,12,2026-01-01,Net 1,1,USD,V051,Summit Cloud Inc,"8534 Innovation Rd, San Francisco, FL 19111",billing@summit-cloud.com,FB-8643603,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,1001.49,7.0,70.1,274479.02,2026-01-10,1,0.1
INV-2022-0006,2025-12-31,12,2026-03-31,Net 90,90,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",8,36336.67,7.5,2725.25,628378.27,2026-03-31,0,0.1
INV-2022-0096,2021-01-01,1,2021-01-02,Net 1,1,USD,V093,Delta Labs Corp,"7201 Industrial Dr, Atlanta, AZ 11524",billing@delta-labs.com,II-7984720,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,26931.39,7.0,1885.2,1046926.24,2021-01-14,1,0.1
INV-2023-0141,2025-12-31,12,2026-01-01,Net 1,1,USD,V035,Pioneer Parts Co,"816 Market St, Dallas, TX 55543",billing@pioneer-parts.com,BH-9896761,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,4677.42,9.0,420.97,387288.87,2026-01-22,1,0.1
INV-2024-0076,2021-01-01,1,2021-01-02,Net 1,1,USD,V062,Vanguard Security LLC,"5667 Market St, Dallas, FL 35053",billing@vanguard-security.com,GD-7867100,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,42357.42,8.5,3600.38,812571.76,2021-01-02,0,0.1
INV-2024-0025,2025-12-31,12,2026-01-01,Net 1,1,USD,V036,Delta Partners Corp,"4463 Commerce Blvd, New York, IL 34285",billing@delta-partners.com,YQ-6165679,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,14131.37,8.25,1165.84,1231250.48,2026-01-01,0,0.1
INV-2024-0254,2025-12-31,12,2026-02-09,Net 40,40,USD,V030,Delta Solutions Group,"2879 Tech Park Way, New York, CA 66178",billing@delta-solutions.com,EO-6187480,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,40019.83,7.5,3001.49,1.0,2026-03-25,1,0.1
INV-2023-0129,2021-01-01,1,2021-04-01,Net 90,90,USD,V079,Alpha Partners Inc,"6054 Innovation Rd, Miami, WA 66373",billing@alpha-partners.com,YO-4185714,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,44537.78,7.0,3117.64,71077.16,2021-05-07,1,0.1
INV-2023-0048,2021-01-01,1,2021-04-01,Net 90,90,USD,V033,Nexus Tech Inc,"504 Corporate Ln, New York, TX 70100",billing@nexus-tech.com,EF-4196340,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,25828.23,8.0,2066.26,539502.63,2021-04-01,0,0.1
INV-2023-0216,2022-10-14,10,2023-01-12,Net 90,90,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,17620.93,8.0,1409.67,464328.28,2023-01-22,1,0.1
INV-2022-0254,2025-12-31,12,2026-03-31,Net 90,90,USD,V060,Elite Parts Co,"6665 Commerce Blvd, Miami, TX 29096",billing@elite-parts.com,QA-4681262,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,17359.91,9.0,1562.39,1.0,2026-03-31,0,0.1
INV-2022-0058,2025-12-31,12,2026-01-01,Net 1,1,USD,V011,Acme Legal Group,"5826 Industrial Dr, Austin, CA 37350",billing@acme-legal.com,QZ-5833177,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",34,34017.47,8.25,2806.44,380585.97,2026-01-13,1,0.1
INV-2022-0249,2025-09-17,9,2025-09-18,Net 1,1,USD,V065,Delta Tech Group,"2991 Industrial Dr, Austin, NY 85683",billing@delta-tech.com,DZ-8726890,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",19,8784.31,7.0,614.9,320344.81,2025-09-18,0,0.1
INV-2023-0165,2025-12-31,12,2026-03-31,Net 90,90,USD,V088,Sterling Tech Group,"1722 Enterprise Ave, Seattle, OH 71396",billing@sterling-tech.com,YF-8369434,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,48218.86,8.0,3857.51,925030.68,2026-05-13,1,0.1
INV-2022-0192,2021-05-26,5,2021-08-24,Net 90,90,USD,V064,Swift Labs Inc,"6128 Market St, Chicago, FL 50631",billing@swift-labs.com,OH-7356228,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,20074.0,8.5,1706.29,859753.13,2021-08-24,0,0.1
INV-2024-0262,2025-11-06,11,2026-02-04,Net 90,90,USD,V015,Prime Parts Group,"3540 Corporate Ln, Miami, CO 78450",billing@prime-parts.com,IQ-6781565,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,45054.12,8.25,3716.96,43504.32,2026-03-13,1,0.1
INV-2022-0017,2021-01-01,1,2021-04-01,Net 90,90,USD,V035,Pioneer Parts Co,"816 Market St, Dallas, TX 55543",billing@pioneer-parts.com,BH-9896761,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,30345.67,8.0,2427.65,770783.62,2021-04-01,0,0.1
INV-2022-0250,2024-05-18,5,2024-05-19,Net 1,1,USD,V029,Nexus Freight Group,"639 Enterprise Ave, Atlanta, FL 30159",billing@nexus-freight.com,VQ-5010912,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",24,8003.42,6.25,500.21,2036777.98,2024-06-10,1,0.1
INV-2024-0097,2021-05-10,5,2021-08-08,Net 90,90,USD,V068,Nexus Energy Group,"3976 Innovation Rd, Seattle, TX 75310",billing@nexus-energy.com,ZI-9887324,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,24154.98,8.25,1992.79,182355.11,2021-08-08,0,0.1
INV-2023-0239,2021-01-01,1,2021-01-02,Net 1,1,USD,V086,Swift Consulting Group,"6909 Venture Blvd, Houston, GA 84532",billing@swift-consulting.com,KF-2014929,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,18131.19,7.0,1269.18,1.0,2021-01-23,1,0.1
INV-2023-0061,2025-12-31,12,2026-01-01,Net 1,1,USD,V046,Titan Freight Co,"3445 Venture Blvd, New York, NY 44674",billing@titan-freight.com,OY-3319049,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",44,12134.34,7.5,910.08,1.0,2026-01-01,0,0.1
INV-2024-0090,2021-01-01,1,2021-04-01,Net 90,90,USD,V001,Metro Legal Co,"5791 Enterprise Ave, Miami, FL 64021",billing@metro-legal.com,MT-6143901,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,7950.81,7.0,556.56,297167.99,2021-04-01,0,0.1
INV-2022-0257,2025-12-31,12,2026-03-31,Net 90,90,USD,V051,Summit Cloud Inc,"8534 Innovation Rd, San Francisco, FL 19111",billing@summit-cloud.com,FB-8643603,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,36861.61,7.0,2580.31,1.0,2026-04-24,1,0.1
INV-2023-0221,2021-01-01,1,2021-04-01,Net 90,90,USD,V019,Pioneer Marketing Co,"5261 Venture Blvd, Miami, AZ 19348",billing@pioneer-marketing.com,CW-3276360,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,20059.32,8.0,1604.75,193957.41,2021-04-01,0,0.1
INV-2024-0220,2025-07-15,7,2025-10-13,Net 90,90,USD,V036,Delta Partners Corp,"4463 Commerce Blvd, New York, IL 34285",billing@delta-partners.com,YQ-6165679,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",22,7052.43,7.5,528.93,46464.98,2025-10-13,0,0.1
INV-2023-0078,2025-12-31,12,2026-01-01,Net 1,1,USD,V011,Acme Legal Group,"5826 Industrial Dr, Austin, CA 37350",billing@acme-legal.com,QZ-5833177,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,23194.09,8.5,1971.5,1.0,2026-01-12,1,0.1
INV-2023-0039,2025-12-31,12,2026-03-31,Net 90,90,USD,V092,Pinnacle Capital Co,"7579 Commerce Blvd, Seattle, FL 84478",billing@pinnacle-capital.com,TS-6703394,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,34197.42,6.25,2137.34,984342.45,2026-03-31,0,0.1
INV-2023-0162,2021-01-01,1,2021-04-01,Net 90,90,USD,V012,Beacon Tech LLC,"517 Tech Park Way, Atlanta, GA 13267",billing@beacon-tech.com,ZU-3922097,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,47481.05,7.0,3323.67,554055.32,2021-04-01,0,0.1
INV-2024-0210,2021-01-01,1,2021-03-18,Net 76,76,USD,V052,Pinnacle Tech Corp,"8295 Business Pkwy, New York, TX 94471",billing@pinnacle-tech.com,FS-3357821,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,29642.21,7.0,2074.95,82846.47,2021-03-18,0,0.1
INV-2023-0149,2025-12-31,12,2026-01-01,Net 1,1,USD,V075,Titan Energy Co,"6804 Corporate Ln, Dallas, GA 12482",billing@titan-energy.com,XS-8433533,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,30484.89,6.25,1905.31,1.0,2026-01-18,1,0.1
INV-2022-0226,2023-04-28,4,2023-07-27,Net 90,90,USD,V051,Summit Cloud Inc,"8534 Innovation Rd, San Francisco, FL 19111",billing@summit-cloud.com,FB-8643603,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",42,23070.97,8.0,1845.68,635583.07,2023-07-27,0,0.1
INV-2022-0035,2021-01-01,1,2021-04-01,Net 90,90,USD,V004,Metro Medical Inc,"7905 Business Pkwy, Atlanta, WA 66556",billing@metro-medical.com,UA-8474447,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,24085.93,9.0,2167.73,1.0,2021-05-16,1,0.1
INV-2024-0206,2025-12-31,12,2026-01-01,Net 1,1,USD,V081,Acme Consulting Group,"5719 Enterprise Ave, New York, IL 96925",billing@acme-consulting.com,WP-5241361,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",23,15272.53,7.5,1145.44,1.0,2026-01-04,1,0.1
INV-2022-0179,2025-12-31,12,2026-01-01,Net 1,1,USD,V059,Global Medical Co,"2998 Venture Blvd, Los Angeles, CO 24060",billing@global-medical.com,JY-1829735,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,48590.89,8.25,4008.75,1.0,2026-01-01,0,0.1
INV-2024-0136,2025-12-31,12,2026-01-01,Net 1,1,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,43666.39,7.0,3056.65,490254.87,2026-01-22,1,0.1
INV-2023-0090,2021-01-01,1,2021-04-01,Net 90,90,USD,V080,Vanguard Legal Group,"3154 Innovation Rd, Houston, NY 44911",billing@vanguard-legal.com,XN-8021855,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,17003.66,7.5,1275.27,65064.15,2021-04-01,0,0.1
INV-2024-0001,2021-01-01,1,2021-04-01,Net 90,90,USD,V057,Pioneer Consulting Inc,"1704 Industrial Dr, San Francisco, WA 80792",billing@pioneer-consulting.com,BL-2384418,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,49532.03,7.0,3467.24,206136.2,2021-04-01,0,0.1
INV-2022-0130,2021-01-01,1,2021-04-01,Net 90,90,USD,V071,Pinnacle Supplies Inc,"8493 Market St, Atlanta, IL 23224",billing@pinnacle-supplies.com,CT-2017433,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,2686.02,8.0,214.88,485601.05,2021-04-01,0,0.1
INV-2024-0247,2025-12-31,12,2026-01-01,Net 1,1,USD,V001,Metro Legal Co,"5791 Enterprise Ave, Miami, FL 64021",billing@metro-legal.com,MT-6143901,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,780.46,8.25,64.39,1.0,2026-01-01,0,0.1
INV-2023-0123,2021-01-01,1,2021-04-01,Net 90,90,USD,V073,Acme Systems Group,"3672 Innovation Rd, Dallas, TX 47148",billing@acme-systems.com,KV-6786265,Retail,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,42373.11,7.0,2966.12,88387.74,2021-04-24,1,0.1
INV-2024-0140,2025-12-31,12,2026-03-31,Net 90,90,USD,V009,Nexus Cloud Inc,"9187 Market St, Chicago, CA 21938",billing@nexus-cloud.com,AA-2404330,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,14376.56,8.0,1150.12,243320.61,2026-05-08,1,0.1
INV-2023-0030,2025-12-15,12,2026-03-15,Net 90,90,USD,V075,Titan Energy Co,"6804 Corporate Ln, Dallas, GA 12482",billing@titan-energy.com,XS-8433533,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,5994.41,8.0,479.55,1.0,2026-03-15,0,0.1
INV-2024-0109,2025-12-31,12,2026-03-31,Net 90,90,USD,V096,Sterling Security Corp,"5995 Enterprise Ave, Dallas, GA 64756",billing@sterling-security.com,VP-7611653,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,47778.2,7.5,3583.36,591919.3,2026-03-31,0,0.1
INV-2023-0246,2025-05-15,5,2025-05-16,Net 1,1,USD,V066,Global Marketing Co,"5879 Venture Blvd, Chicago, OH 22999",billing@global-marketing.com,WO-9464685,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,25280.9,7.0,1769.66,1.0,2025-06-23,1,0.1
INV-2022-0024,2021-01-01,1,2021-04-01,Net 90,90,USD,V060,Elite Parts Co,"6665 Commerce Blvd, Miami, TX 29096",billing@elite-parts.com,QA-4681262,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,35650.45,9.0,3208.54,325240.12,2021-05-05,1,0.1
INV-2023-0082,2021-01-01,1,2021-01-02,Net 1,1,USD,V039,Elite Labs Group,"237 Innovation Rd, Dallas, AZ 29963",billing@elite-labs.com,TX-2849396,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",29,14979.5,8.5,1273.26,48529.5,2021-01-02,0,0.1
INV-2022-0140,2025-12-31,12,2026-03-31,Net 90,90,USD,V093,Delta Labs Corp,"7201 Industrial Dr, Atlanta, AZ 11524",billing@delta-labs.com,II-7984720,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,11688.44,6.25,730.53,1.0,2026-03-31,0,0.1
INV-2022-0202,2021-01-01,1,2021-01-02,Net 1,1,USD,V013,Summit Partners Corp,"512 Innovation Rd, Los Angeles, CO 70692",billing@summit-partners.com,YD-8122313,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,18211.8,6.25,1138.24,1.0,2021-01-02,0,0.1
INV-2023-0243,2025-12-31,12,2026-01-01,Net 1,1,USD,V031,Titan Capital LLC,"2971 Industrial Dr, San Francisco, GA 11015",billing@titan-capital.com,AV-9416320,Manufacturing,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",5,29500.31,8.5,2507.53,1.0,2026-02-02,1,0.1
INV-2023-0225,2025-12-31,12,2026-01-01,Net 1,1,USD,V014,Swift Parts Inc,"3067 Tech Park Way, Dallas, NY 95999",billing@swift-parts.com,DR-1070640,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,41215.47,9.0,3709.39,1.0,2026-01-05,1,0.1
INV-2022-0181,2021-01-01,1,2021-01-02,Net 1,1,USD,V077,Pioneer Data LLC,"6745 Commerce Blvd, Houston, OH 35522",billing@pioneer-data.com,DA-6517366,Services,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,13934.76,9.0,1254.13,1333487.53,2021-02-05,1,0.1
INV-2023-0253,2021-01-01,1,2021-04-01,Net 90,90,USD,V082,Acme Labs Inc,"2298 Enterprise Ave, Austin, NY 23859",billing@acme-labs.com,RB-3008960,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,36225.22,6.25,2264.08,1.0,2021-04-01,0,0.1
INV-2024-0027,2025-12-31,12,2026-01-15,Net 15,15,USD,V079,Alpha Partners Inc,"6054 Innovation Rd, Miami, WA 66373",billing@alpha-partners.com,YO-4185714,Technology,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",50,25800.89,7.0,1806.06,1.0,2026-01-15,0,0.1
INV-2024-0162,2025-12-31,12,2026-01-01,Net 1,1,USD,V086,Swift Consulting Group,"6909 Venture Blvd, Houston, GA 84532",billing@swift-consulting.com,KF-2014929,Healthcare,SmartInvoiceInc,"100 Commerce Blvd, Dallas, TX 75201",1,3603.14,7.0,252.22,1809944.97,2026-01-07,1,0.1
